code,city,country,name,latitude,longitude
FOM,Foumban,Cameroon,Foumban Nkounja,5.636919,10.750817
KIO,Kili Island,Marshall Islands,Kili Airport,5.64452,169.12
UIB,Quibdo,Colombia,El Carano,5.690758,-76.641181
IMB,Imbaimadai,Guyana,Imbaimadai Airport,5.69252,-60.28198
NQU,Nuqui,Colombia,Reyes Murillo Airport,5.7,-77.28
AGI,Wageningen,Suriname,Wageningen Airstrip,5.76667,-56.63333
BCO,Baco/Jinka,Ethiopia,Baco Airport,5.78287,36.562
ORG,Paramaribo,Suriname,Zorg en Hoop Airport,5.81108,-55.1907
OEM,Paloemeu,Suriname,Vincent Fayks Airport,5.811111,-55.190833
KAR,Kamarang,Guyana,Kamarang Airport,5.865278,-60.614167
TOT,Totness,Suriname,Totness Airstrip,5.865833,-56.3275
SBG,Irving,USA,Maimun Saleh,5.874131,95.339672
SDK,Sandakan,Malaysia,Sandakan,5.900897,118.059486
UIT,Jabor Jaluit,Marshall Islands,Jaluit Airport,5.90924,169.637
GDE,Gode,Ethiopia,Gode Airport,5.935128,43.578567
BKI,Kota Kinabalu,Malaysia,Kota Kinabalu Intl,5.937208,116.051181
ICK,Nieuw Nickerie (New Nickerie),Suriname,Majoor Henry Fernandes Airport,5.955556,-57.039444
DIW,Diwan of Royal Court,Oman,Dickwella Airport,5.966667,80.683333
BPC,Bamenda,Cameroon,Bamenda,6.039239,10.122639
AMH,Arba Mintch,Ethiopia,Arba Minch,6.039389,37.590453
JOL,Jolo,Philippines,Jolo Airport,6.05367,121.011
HIL,Shillavo,Ethiopia,Shilavo Airport,6.08333,44.7667
MIJ,Mili Island,Marshall Islands,Mili Island Airport,6.08333,171.733
GES,General Santos,Philippines,General Santos International Airport,6.106439,125.2353
MDE,Medellin,Colombia,Jose Maria Cordova,6.164536,-75.423119
LFW,Lome,Togo,Gnassingbe Eyadema Intl,6.165611,1.254511
KBR,Kota Bharu,Malaysia,Sultan Ismail Petra,6.16685,102.293014
PCR,Puerto Carreno,Colombia,Puerto Carreno,6.184717,-67.493164
AOR,Alor Setar,Malaysia,Sultan Abdul Halim,6.189667,100.398183
BSC,Bahia Solano,Colombia,Jose Celestino Mutis,6.202917,-77.394675
EOH,Medellin,Colombia,Olaya Herrera,6.219958,-75.590519
CAJ,Canaima,Venezuela,Canaima,6.231989,-62.854433
ROB,Monrovia,Liberia,Monrovia Roberts Intl,6.233789,-10.362311
MLW,Monrovia,Liberia,Monrovia Spriggs Payne,6.289061,-10.758722
BNI,Benin City,Nigeria,Benin,6.316981,5.599503
LGK,Langkawi,Malaysia,Langkawi Intl,6.329728,99.728667
COO,Cotonou,Benin,Cadjehoun,6.357228,2.384353
TME,Tame,Colombia,Tame,6.451081,-71.760261
ENU,Enugu,Nigeria,Enugu,6.474272,7.561961
GEO,Georgetown,Guyana,Cheddi Jagan Intl,6.498553,-58.254119
NAW,Narathiwat,Thailand,Narathiwat,6.519922,101.7434
LOS,Lagos,Nigeria,Murtala Muhammed,6.577369,3.321156
KMS,Kumasi,Ghana,Kumasi Airport,6.71456,-1.59082
GOB,Goba,Ethiopia,Robe Airport,6.733333,44.266667
ABK,Kabri Dar,Ethiopia,Kabri Dehar Airport,6.734,44.253
GLK,Galcaio,Somalia,Galcaio Airport,6.78083,47.4547
PAN,Pattani,Thailand,Pattani,6.785458,101.153569
DJO,Daloa,Ivory Coast,Daloa,6.792808,-6.473189
OGL,Ogle,Guyana,Ogle,6.806944,-58.104444
RML,Colombo,Sri Lanka,Colombo Ratmalana,6.821994,79.886208
ASK,Yamoussoukro,Ivory Coast,Yamoussoukro,6.903167,-5.365581
RVE,Saravena,Colombia,Los Colonizadores Airport,6.916667,-71.9
ZAM,Zamboanga,Philippines,Zamboanga Intl,6.922419,122.059633
KUD,Kudat,Malaysia,Kudat Airport,6.9225,116.836
HDY,Hatyai (Hat Yai),Thailand,Hat Yai Intl,6.933206,100.392975
MTF,Mizan Teferi,Ethiopia,Mizan Teferi Airport,6.967,35.533
PNI,Pohnpei Island,Micronesia,Pohnpei Intl,6.9851,158.208989
OTU,Otu,Colombia,Otu,7.010369,-74.715497
IMI,Ine Island,Marshall Islands,Ine Airport,7.016667,171.483333
EJA,Barrancabermeja,Colombia,Yariguies,7.024331,-73.8068
APO,Apartado,Colombia,Apartadó Airport,7.033,-77.2
MAJ,Majuro,Marshall Islands,Marshall Islands Intl,7.064758,171.272022
AWA,Awassa,Ethiopia,Awasa Airport,7.067,38.5
AUC,Arauca,Colombia,Santiago Perez,7.068881,-70.736925
WJA,Woja,Marshall Islands,Woja Airport,7.083,171.133
AIC,Airok,Marshall Islands,Airok Airport,7.1,171.233333
TIE,Tippi,Ethiopia,Tippi Airport,7.117,35.383
DVO,Davao City,Philippines,Francisco Bangoy International,7.125522,125.645778
BGA,Bucaramanga,Colombia,Palonegro,7.1265,-73.184778
TIC,Tinak,Marshall Islands,Tinak Airport,7.133333,171.916667
CBO,Cotabato,Philippines,Cotabato,7.165242,124.209619
CMB,Colombo,Sri Lanka,Bandaranaike Intl Colombo,7.180756,79.884117
AKR,Akure,Nigeria,Akure,7.246739,5.301008
MJC,Man,Ivory Coast,Man,7.272069,-7.587364
GOY,Gal Oya,Sri Lanka,Amparai,7.337081,81.625881
NGE,N'Gaoundere,Cameroon,Ngaoundere,7.357011,13.559242
NYI,Sunyani,Ghana,Sunyani,7.361828,-2.328756
IBA,Ibadan,Nigeria,Ibadan,7.362458,3.978333
ROR,Koror,Palau,Babelthuap,7.367303,134.544278
LAC,Lae,Papua New Guinea,Layang Layang Airport,7.372222,113.841667
JAT,Jabat,Marshall Islands,Jabot Airport,7.45235,168.552
TKK,Truk Island (Weno Island),Micronesia,Chuuk Intl,7.461869,151.843006
TST,Trang,Thailand,Trang,7.508744,99.616578
JQE,Jaque,Panama,Jaqué Airport,7.51778,-78.1572
BTE,Bonthe,Sierra Leone,Sherbro International Airport,7.53242,-12.5189
STD,Santo Domingo,Venezuela,Mayor Buenaventura Vivas,7.565111,-72.035125
JEJ,Jeh,Marshall Islands,Jeh Airport,7.56535,168.962
EBG,El Barge,Colombia,El Bagre Airport,7.596389,-74.808889
JIM,Jimma,Ethiopia,Jimma,7.666094,36.816639
MDI,Makurdi,Nigeria,Makurdi,7.703883,8.613939
WUU,Wau,Sudan,Wau Airport,7.725,27.98
BYK,Bouake,Ivory Coast,Bouake,7.7388,-5.073667
GBK,Gbangbatok,Sierra Leone,Gbangbatok Airport,7.767,-12.383
PAG,Pagadian,Philippines,Pagadian,7.827197,123.458294
MJE,Majkin,Marshall Islands,Majkin Airport,7.833,168.167
SVZ,San Antonio,Venezuela,San Antonio Del Tachira,7.840831,-72.439742
SFD,San Fernando de Apu,Venezuela,San Fernando De Apure,7.883317,-67.444025
KEN,Kenema,Sierra Leone,Kenema Airport,7.89129,-11.1766
CUC,Cucuta,Colombia,Camilo Daza,7.927567,-72.511547
KBS,Bo,Sierra Leone,Bo Airport,7.9444,-11.761
CAQ,Caucasia,Colombia,Juan H. White,7.968333,-75.198333
SAX,Sambu,Panama,Sambu Airport,8.017,-78.2
GHE,Garachine,Panama,Garachine Airport,8.06,-78.36
KBV,Krabi,Thailand,Krabi,8.095969,98.988764
HKT,Phuket,Thailand,Phuket Intl,8.1132,98.316872
CBL,Ciudad Bolivar,Venezuela,Ciudad Bolivar,8.121898,-63.537353
GMB,Gambela,Ethiopia,Gambella,8.128764,34.563131
ELE,El Real,Panama,EL Real Airport,8.133,-77.7
AUL,Aur Atoll,Marshall Islands,Aur Island Airport,8.14528,171.173
GOR,Gore,Ethiopia,Gore Airport,8.167,35.55
OZC,Ozamis City,Philippines,Ozamis,8.178508,123.841731
USI,Mabaruma,Guyana,Mabaruma Airport,8.2,-59.783333
LFR,La Fria,Venezuela,La Fria,8.239167,-72.271028
GGR,Garde,Somalia,Garowe - International,8.24,48.29
CGU,Ciudad Guayana,Venezuela,General Manuel Carlos Piar,8.288527,-62.760361
PZO,Puerto Ordaz,Venezuela,General Manuel Carlos Piar,8.288528,-62.760361
OCV,Ocana,Colombia,Aguas Claras,8.315061,-73.358331
DAV,David,Panama,Enrique Malek Intl,8.391003,-82.434992
HGS,Freetown,Sierra Leone,Hastings Airport,8.39713,-13.1291
PLP,La Palma,Spain,Captain Ramon Xatruch Airport,8.40667,-78.1417
CGY,Cagayan de Oro,Philippines,Cagayan De Oro,8.415619,124.611219
ILR,Ilorin,Nigeria,Ilorin,8.440211,4.493919
TRV,Trivandrum,India,Thiruvananthapuram Intl,8.482122,76.920114
JMY,Freetown,Sierra Leone,Mammy Yoko Heliport,8.490278,-13.289722
ACD,Acandi,Colombia,Alcides Fernandez Airport,8.516667,-77.3
PJM,Puerto Jimenez,Costa Rica,Puerto Jimenez Airport,8.53333,-83.3
TRR,Trincomalee,Sri Lanka,China Bay,8.538514,81.181853
NST,Nakhon Si Thammarat,Thailand,Nakhon Si Thammarat,8.539617,99.944725
DEM,Dembidollo,Ethiopia,Dembidollo Airport,8.554,34.858
MRD,Merida,Venezuela,Alberto Carnevalli,8.582294,-71.161186
DPL,Dipolog,Philippines,Dipolog,8.601261,123.334481
OTR,Coto 47,Costa Rica,Coto 47,8.601556,-82.968614
WYE,Yengema,Sierra Leone,Yengema Airport,8.615308,-11.047192
FNA,Freetown,Sierra Leone,Freetown Lungi,8.616444,-13.195489
CPB,Capurgana,Colombia,Capurgana Airport,8.616667,-77.333333
BNS,Barinas,Venezuela,Barinas,8.619575,-70.220825
VIG,El Vigia,Venezuela,Juan Pablo Pérez Alfonso Airport,8.6241,-71.672819
MQQ,Moundou,Chad,Moundou,8.624406,16.071419
OTD,Contadora,Panama,Contadora Airport,8.62876,-79.0347
GLF,Golfito,Costa Rica,Golfito,8.653775,-83.180544
PUE,Puerto Obaldia,Panama,Puerto Obaldia,8.68333,-77.5333
MAV,Maloelap,Marshall Islands,Maloelap Island Airport,8.70444,171.23
KWA,Kwajalein,Marshall Islands,Bucholz Aaf,8.720122,167.731661
MTR,Monteria,Colombia,Los Garzones,8.823744,-75.825831
KBT,Kabaena,Indonesia,Kaben Airport,8.90056,170.844
HOW,Balboa/Fort Kobbe,Panama,Howard,8.914794,-79.599633
LML,Lae Island,Marshall Islands,Lae Airport,8.921667,166.265556
UJE,Ujae Island,Marshall Islands,Ujae Atoll Airport,8.92806,165.762
SOM,San Tome,Venezuela,San Tome,8.945147,-64.151083
MPP,Malatupo,Panama,Mulatupo Airport,8.95,-77.75
PMZ,Palmar,Costa Rica,Palmar Sur,8.951025,-83.468583
BXU,Butuan,Philippines,Butuan,8.951322,125.477972
RSI,Rio Sidra,Panama,Rio Sidra,8.966667,-80.333336
PAC,Panama City,Panama,Marcos A Gelabert Intl,8.973339,-79.555583
STB,Santa Barbara Zulia,Venezuela,Santa Barbara Del Zulia,8.974425,-71.943014
ADD,Addis Ababa,Ethiopia,Bole Intl,8.977889,38.799319
ABV,Abuja,Nigeria,Nnamdi Azikiwe Intl,9.006792,7.263172
GUQ,Guanare,Venezuela,Guanare,9.026944,-69.75515
PTY,Panama City,Panama,Tocumen Intl,9.071364,-79.383453
TDG,Tandag,Philippines,Tandag Airport,9.07211,126.171
TUV,Tucupita,Venezuela,Tucupita,9.088994,-62.094175
URT,Surat Thani,Thailand,Surat Thani,9.1325,99.135556
UTU,Ustuop,Panama,Ustupo,9.137778,-77.933611
SRH,Sarh,Chad,Sarh Airport,9.14444,18.3744
KSI,Kissidougou,Guinea,Kissidougou,9.160556,-10.124443
MPU,Mapua,Papua New Guinea,Mamitupo,9.186667,-77.984167
CAH,Ca Mau,Vietnam,Ca Mau,9.188049,105.174721
ACU,Achutupo,Panama,Achutupo Airport,9.2,-77.98
VDP,Valle de Pascua,Venezuela,Valle De La Pascua,9.222028,-65.993583
CGM,Camiguin,Philippines,Camiguin Airport,9.25352,124.707
YOL,Yola,Nigeria,Yola,9.257553,12.430422
GDA,Gounda,Central African Republic,Gounda Airport,9.272222,21.197222
MGN,Maganque,Colombia,Baracoa,9.284739,-74.846092
PYC,Playon Chico,Panama,Playon Chico,9.303333,-78.236111
CZU,Corozal,Colombia,Las Brujas,9.332742,-75.285594
DGT,Dumaguete,Philippines,Dumaguete,9.333714,123.300472
GOU,Garoua,Cameroon,Garoua,9.335892,13.370103
VLV,Valera,Venezuela,Dr Antonio Nicolas Briceno,9.340797,-70.584089
BOC,Bocas del Toro,Panama,Bocas Del Toro Intl,9.340853,-82.250842
ONX,Colon,Panama,Enrique Adolfo Jimenez Airport,9.35664,-79.8674
JIJ,Jijiga,Peru,Jijiga Airport,9.359722,42.7875
BEI,Beica,Ethiopia,Beica Airport,9.38639,34.5219
HGO,Korhogo,Ivory Coast,Korhogo,9.387183,-5.556664
AAO,Anaco,Venezuela,Anaco,9.430225,-64.470725
XQP,Quepos,Costa Rica,La Managua,9.443164,-84.129772
CHX,Changuinola,Panama,Cap Manuel Nino Intl,9.458636,-82.516806
WTE,Wotje,Marshall Islands,Wotje Atoll Airport,9.46667,170.233
YAP,Colonia,Micronesia,Yap Intl,9.498911,138.082497
TLU,Tolu,Colombia,Golfo de Morrosquillo Airport,9.511944,-75.586389
BUO,Burao,Somalia,Burao Airport,9.517,45.567
HGA,Hargeisa,Somalia,Egal Intl,9.518167,44.088758
TUW,Tubala,Panama,Tubuala Airport,9.52,-79.03
USM,Koh Samui,Thailand,Samui,9.547794,100.062272
AGV,Acarigua,Venezuela,Oswaldo Guevara Mujica,9.553422,-69.237536
TML,Tamale,Ghana,Tamale,9.557192,-0.863214
MAK,Malakal,Sudan,Malakal,9.558969,31.652242
PVE,El Porvenir,Panama,El Porvenir,9.559167,-78.971111
CKY,Conakry,Guinea,Conakry,9.576889,-13.611961
DIR,Dire Dawa,Ethiopia,Dire Dawa Intl,9.6247,41.854203
JOS,Jos,Nigeria,Yakubu Gowon,9.639828,8.86905
MXJ,Minna,Nigeria,Minna New,9.652172,6.462256
TAG,Tagbilaran,Philippines,Tagbilaran,9.66408056,123.853247
TMU,Tambor,Costa Rica,Tambor Airport,9.73852,-85.0138
PPS,Puerto Princesa,Philippines,Puerto Princesa,9.742119,118.758731
MUN,Maturin,Venezuela,Maturin,9.749067,-63.1534
SUG,Surigao,Philippines,Surigao Airport,9.757567,125.479328
LRL,Niamtougou/Lama Kara,Togo,Niamtougou International,9.767333,1.09125
JAF,Jaffna,Sri Lanka,Kankesanturai,9.792331,80.070089
LIK,Likiep,Marshall Islands,Likiep Airport,9.82316,169.308
IXM,Madurai,India,Madurai,9.834508,78.093378
RIK,Carrillo,Costa Rica,Carrillo Airport,9.866667,-85.483333
VKG,Rach Gia,Vietnam,Rach Gia,9.949676,105.133659
SYQ,Shenchiu,China,Tobias Bolanos International Airport,9.957053,-84.139797
LIO,Limon,Costa Rica,Limon Intl,9.957961,-83.022006
NOB,Nosara Beach,Costa Rica,Nosara,9.97649,-85.653
SJO,San Jose,Costa Rica,Juan Santamaria Intl,9.993861,-84.208806
ULI,Ulithi Island,Micronesia,Ulithi,10.01669979,139.8000031
ASO,Asosa,Ethiopia,Asosa,10.01855,34.586253
FAA,Faranah,Guinea,Faranah,10.035467,-10.769825
BRM,Barquisimeto,Venezuela,Barquisimeto Intl,10.042747,-69.358619
KAW,Kawthaung,Myanmar,Kawthoung Airport,10.049258,98.538006
VCA,Can Tho,Vietnam,Trà Nóc Airport,10.085119,105.711922
BLA,Barcelona,Venezuela,General Jose Antonio Anzoategui Intl,10.107139,-64.689161
VLN,Valencia,Venezuela,Arturo Michelena Intl,10.149733,-67.9284
COK,Cochin,India,Cochin,10.155556,76.391389
WTO,Wotho,Marshall Islands,Wotho Island Airport,10.1733,166.003
AIM,Ailuk,Marshall Islands,Ailuk Airport,10.2168,169.983
PQC,Phu Quoc,Vietnam,Duong Dong Airport,10.227025,103.967169
MYC,Maracay,Venezuela,Escuela Mariscal Sucre Airport,10.249978,-67.649419
PLD,Playa Samara,Costa Rica,Playa Samara Airport,10.25,-85.417
SFH,San Felipe,Mexico,Sub Teniente Nestor Arias,10.278728,-68.755211
MJB,Mejit Island,Palau,Mejit Atoll Airport,10.2833,170.883
CEB,Cebu,Philippines,Mactan Cebu Intl,10.307542,123.979439
DBM,Debra Marcos,Ethiopia,Debre Marqos,10.316667,37.733333
FIG,Fria,Guinea,Fria,10.350556,-13.569167
TNO,Tamarindo,Costa Rica,Cabo Velas Airport,10.3557,-85.852892
BBO,Berbera,Somalia,Berbera,10.389167,44.941106
CSC,Canas,Costa Rica,Codela Airport,10.414,-85.0917
VUP,Valledupar,Colombia,Alfonso Lopez Pumarejo,10.435042,-73.249506
CTG,Cartagena de Indias,Colombia,Rafael Nunez,10.442381,-75.512961
KNN,Kankan,Guinea,Kankan,10.448333,-9.227499
CUM,Cumana,Venezuela,Antonio Jose De Sucre,10.450333,-64.130472
MVR,Maroua,Cameroon,Salak,10.451392,14.257361
PBL,Puerto Cabello,Venezuela,General Bartolome Salom Intl,10.4805,-68.073025
MAR,Maracaibo,Venezuela,La Chinita Intl,10.558208,-71.727856
TTQ,Tortuquero,Costa Rica,Aerotortuguero Airport,10.569,-83.5148
GUI,Guiria,Venezuela,Guiria,10.574078,-62.312667
KOS,Kompongsom,Cambodia,Sihanoukville,10.579686,103.636828
LIR,Liberia,Costa Rica,Daniel Oduber Quiros Intl,10.593289,-85.544408
POS,Port of Spain,Trinidad & Tobago,Piarco,10.595369,-61.337242
CCS,Caracas,Venezuela,Simon Bolivar Intl,10.603117,-66.990583
MKS,Mekane Salem,Ethiopia,Mekane Salam Airport,10.633333,38.783333
BCD,Bacolod,Philippines,Bacolod,10.642511,122.929617
CUP,Carupano,Venezuela,General Jose Francisco Bermudez,10.660014,-63.261681
KAD,Kaduna,Nigeria,Kaduna,10.696025,7.320114
ILO,Iloilo,Philippines,Iloilo,10.713044,122.545297
TRZ,Tiruchirapally,India,Trichy,10.765364,78.709722
SJI,San Jose,Philippines,Antique,10.766044,121.933439
BCL,Barra Colorado,Costa Rica,Barra del Colorado Airport,10.768736,-83.585614
SGN,Ho Chi Minh City (Saigon),Vietnam,Tansonnhat Intl,10.818797,106.651856
AGX,Agatti Island,India,Agatti,10.823656,72.176042
BAQ,Barranquilla,Colombia,Ernesto Cortissoz,10.889589,-74.780819
PMV,Margerita (Porlamarar),Venezuela,Del Caribe Intl Gen Santiago Marino,10.912926,-63.967581
CJB,Coimbatore,India,Coimbatore,11.030031,77.043383
AMC,Amchitka,Chad,Am Timan Airport,11.034,20.274
OMC,Ormoc,Philippines,Ormoc Airport,11.057997,124.565322
DSE,Dessie,Ethiopia,Combolcha Airport,11.0825,39.7114
SMR,Santa Marta,Colombia,Simon Bolivar,11.11965,-74.230647
ZAR,Zaria,Nigeria,Zaria,11.130192,7.685806
CCJ,Calicut,India,Calicut,11.136839,75.9553
TAB,Tobago (Scarborough),Trinidad & Tobago,Crown Point,11.149658,-60.832194
RNP,Rongelap,Marshall Islands,Rongelap Island Airport,11.1572,166.887
BOY,Bobo/Dioulasso,Burkina Faso,Bobo Dioulasso,11.160056,-4.330969
UTK,Utirik,Marshall Islands,Utirik Airport,11.222,169.852
TAC,Tacloban,Philippines,Daniel Z Romualdez,11.227628,125.027758
BSA,Bossaso,Somalia,Bosaso Airport,11.2753,49.1494
LEK,Labe,Guinea,Labe,11.326058,-12.28685
ENT,Enitewok,Marshall Islands,Eniwetok Airport,11.34075,162.327861
CZE,Coro,Venezuela,Jose Leonardo Chirinos,11.414867,-69.681656
BII,Bikini Atoll,Marshall Islands,Enyu Airfield,11.5225,165.565
RCH,Riohacha,Colombia,Almirante Padilla,11.526222,-72.925958
PNH,Phnom Penh,Cambodia,Phnom Penh Intl,11.546556,104.844139
JIB,Djibouti,Djibouti,Ambouli International Airport,11.5472,43.1594
RXS,Roxas City,Philippines,Roxas Airport,11.597669,122.751669
BJR,Bahar Dar,Ethiopia,Bahir Dar,11.608075,37.321644
PHA,Phan Rang,Vietnam,Phan Rang Airport,11.6335,108.952
IXZ,Port Blair,India,Port Blair,11.641161,92.729744
BPR,Great Aussie Hole,Australia,Borongan Airport,11.674167,125.478611
KLO,Kalibo,Philippines,Kalibo,11.679431,122.376294
DLI,Da Lat,Vietnam,Dalat,11.75,108.367
LSP,Las Piedras,Venezuela,Josefa Camejo,11.780775,-70.151497
TDJ,Tadjoura,Djibouti,Tadjoura,11.783,42.917
MIU,Maiduguri,Nigeria,Maiduguri,11.855347,13.08095
MPH,Malay,Philippines,Godofredo P,11.9214999,121.953
ALU,Alula,Somalia,Alula Airport,11.95,50.733
LRV,Los Roques,Venezuela,Gran Roque Airport,11.95,-66.67
DBT,Debra Tabor,Ethiopia,Debre Tabor Airport,11.966667,38
OBC,Obock,Djibouti,Obock,11.968333,43.278611
LLI,Lalibella,Ethiopia,Lalibella,11.975014,38.979969
BEF,Bluefields,Nicaragua,Bluefields,11.990961,-83.774086
GND,Grenada (Grenville),Grenada,Point Salines Intl,12.004247,-61.786192
KAN,Kano,Nigeria,Mallam Aminu Intl,12.047589,8.524622
UYL,Nyala,Sudan,Nyala Airport,12.0535,24.9562
CYP,Calbayog,Philippines,Calbayog Airport,12.072706,124.545092
BON,Bonaire (Kralendijk),Netherlands Antilles,Flamingo,12.131044,-68.268511
NDJ,N'Djamena,Chad,Ndjamena Hassan Djamous,12.133689,15.034019
MGA,Managua,Nicaragua,Managua Intl,12.141494,-86.168178
RNI,Corn Island,Nicaragua,Corn Island Airport,12.168611,-83.0675
QUS,Gusau,Nigeria,Gusau,12.171667,6.696111
CUR,Curacao (Willemstad),Netherlands Antilles,Hato,12.188853,-68.959803
NHA,Nha-Trang,Vietnam,Nhatrang,12.227467,109.192322
MYQ,Mysore,India,Mysore Airport,12.3072,76.6497
TBH,Tablas,Philippines,Romblon Airport,12.311,122.085
OUA,Ouagadougou,Burkina Faso,Ouagadougou,12.353194,-1.512417
MBT,Masbate,Philippines,Masbate Airport,12.3694,123.629
CSK,Cap Skirring,Senegal,Cap Skiring,12.4102,-16.746125
MGZ,Myeik (Mergui),Myanmar,Myeik,12.439797,98.621478
CRU,Carriacou,Grenada,Lauriston Airport,12.4761,-61.4728
KTI,Kratie,Cambodia,Kratie Airport,12.4905,106.055
AUA,Aruba (Oranjestad),Aruba,Reina Beatrix Intl,12.501389,-70.015221
CRM,Catarman,Philippines,Catarman National Airport,12.502417,124.635778
GDQ,Gondar,Ethiopia,Gondar,12.5199,37.434047
BKO,Bamako,Mali,Senou,12.533544,-7.949944
ZIG,Ziguinchor,Senegal,Ziguinchor,12.555617,-16.281783
KGG,Kedougou,Senegal,Kedougou,12.572292,-12.220333
UNI,Union Island,St. Vincent and the Grenadines,Union Island International Airport,12.583,-61.417
ADZ,San Andres Island,Colombia,Gustavo Rojas Pinilla,12.583594,-81.711192
SCT,Socotra,Yemen,Socotra Intl,12.630672,53.905778
HHQ,Hua Hin,Thailand,Hua Hin,12.636225,99.951533
BMV,Ban Me Thout,Vietnam,Buon Ma Thuot Airport,12.668311,108.120272
UTP,U-Taphao (Utapao),Thailand,U Taphao Intl,12.679944,101.005028
CIW,Canouan Island,St. Vincent and the Grenadines,Canouan,12.699042,-61.342431
ADE,Aden,Yemen,Aden Intl,12.829542,45.028792
MQS,Mustique Island,St. Vincent and the Grenadines,Mustique,12.887947,-61.180161
SKO,Sokoto,Nigeria,Sadiq Abubakar Iii Intl,12.916322,5.207189
BLR,Bangalore,India,Bangalore,12.949986,77.668206
IXE,Mangalore,India,Mangalore,12.961267,74.890069
BQU,Bequia,St. Vincent and the Grenadines,J F Mitchell Airport,12.988444,-61.262033
MAA,Madras,India,Chennai Intl,12.994414,80.180517
TBB,Tuy Hoa,Vietnam,Dong Tac,13.04955,109.333706
ASA,Assab,Eritrea,Assab Intl,13.071783,42.645006
BGI,Barbados (Bridgetown),Barbados,Grantley Adams Intl,13.074603,-59.492456
BBM,Battambang,Cambodia,Battambang Airport,13.0956,103.224
SVD,Kingstown,St. Vincent and the Grenadines,E T Joshua,13.144306,-61.210861
EBD,El Obeid,Sudan,El Obeid,13.153219,30.232675
LGP,Legaspi,Philippines,Legazpi,13.157064,123.746247
BJL,Banjul,Gambia,Banjul Intl,13.337961,-16.652206
PVA,Providencia,Colombia,El Embrujo,13.356944,-81.35833
MRQ,Marinduque,Philippines,Marinduque Airport,13.360967,121.825583
REP,Siem Reap,Cambodia,Siem Reap,13.410666,103.81284
SAL,San Salvador,El Salvador,El Salvador Intl,13.440947,-89.055728
MQX,Makale,Ethiopia,Makale,13.467367,39.533464
NIM,Niamey,Niger,Diori Hamani,13.481547,2.183614
EGN,El Geneina,Sudan,Geneina Airport,13.4817,22.4672
GUM,Guam,Guam,Guam Intl,13.48345,144.795983
MFQ,Maradi,Niger,Maradi,13.502531,7.126753
VRC,Virac,Philippines,Virac Airport,13.576439,124.205672
UAM,Guam,Guam,Andersen Afb,13.583953,144.930025
WNP,Naga,Philippines,Naga Airport,13.584886,123.270239
ELF,El Fasher,Sudan,El Fashir,13.614892,25.32465
TIR,Tirupati,India,Tirupati,13.632492,79.543256
BKK,Bangkok,Thailand,Suvarnabhumi Intl,13.681108,100.747283
TAI,Taiz,Yemen,Taiz Intl,13.685964,44.139056
SIU,Siuna,Nicaragua,Siuna Airport,13.716667,-84.776944
RBE,Bassett,USA,Ratanakiri,13.73,106.987
UVF,St. Lucia (Vieux Fort),St. Lucia,Hewanorra Intl,13.733194,-60.952597
TUD,Tambacounda,Senegal,Tambacounda,13.736817,-13.653122
ZND,Zinder,Niger,Zinder,13.778997,8.983761
AEH,Abeche,Chad,Abeche,13.847,20.844333
UIH,Quy Nhon,Vietnam,Phu Cat Airport,13.954986,109.042267
PXU,Pleiku,Vietnam,Pleiku Airport,14.004522,108.017158
SLU,St. Lucia (Castries),St. Lucia,George F L Charles,14.020228,-60.992936
BZA,Bonanza,Nicaragua,Bonanza Airport,14.041667,-84.630556
PUZ,Puerto Cabezas,Nicaragua,Puerto Cabezas,14.047194,-83.386722
TGU,Tegucigalpa,Honduras,Toncontin Intl,14.060883,-87.217197
SHC,Indaselassie,Ethiopia,Shire Inda Selassie Airport,14.0781,38.2725
TVY,Tavoy,Myanmar,Dawei Airport,14.103886,98.203636
AXU,Axum,Ethiopia,Axum,14.14675,38.772833
KLC,Kaolack,Senegal,Kaolack,14.146881,-16.051297
ROP,Rota Island,Mariana Islands,Rota Intl,14.174308,145.242536
HUE,Humera,Ethiopia,Humera Airport,14.3,36.616667
KON,Kontum,Vietnam,Kontum Airport,14.35,108.017
KYS,Kayes,Mali,Kayes Dag Dag,14.481233,-11.404397
MNL,Manila,Philippines,Ninoy Aquino Intl,14.508647,121.019581
CDP,Cuddapah,India,Cuddapah,14.509961,78.772833
MZI,Mopti,Mali,Ambodedjo,14.512803,-4.079561
AXK,Ataq,Yemen,Ataq,14.551322,46.826183
GUA,Guatemala City,Guatemala,La Aurora,14.583272,-90.527475
FDF,Fort-de-France,Martinique,Le Lamentin,14.591033,-61.003175
RIY,Riyan,Yemen,Riyan,14.662639,49.375028
WSP,Wespam,Nicaragua,Waspam Airport,14.737778,-83.975833
DKR,Dakar,Senegal,Leopold Sedar Senghor Intl,14.739708,-17.490225
